imgid,filepath,filename,caption,sentid
72460,train2014,COCO_train2014_000000241292.jpg,Two sheep graze in a field before a mountain range.,328586
72460,train2014,COCO_train2014_000000241292.jpg,Sheep with markings are grazing on green grass.,329627
72460,train2014,COCO_train2014_000000241292.jpg,a number of animals in a field with mountains in the background,331229
11998,val2014,COCO_val2014_000000546245.jpg,A bed covered in pillows sitting underneath a window.,109620
11998,val2014,COCO_val2014_000000546245.jpg,A bed with pillows near a  bright window,125859
11998,val2014,COCO_val2014_000000546245.jpg,A BED WITH A LOT OF PILLOWS AND A WINDOW ,139380
11998,val2014,COCO_val2014_000000546245.jpg,Made up bed with pillows on top and a window next to it,142734
11998,val2014,COCO_val2014_000000546245.jpg,A bed is shown with clothes on it.,154044
15577,val2014,COCO_val2014_000000391029.jpg,A bird is sitting on a bench in the grass.,734562
15577,val2014,COCO_val2014_000000391029.jpg,A bird sitting on top of a bench in a  park.,735144
15577,val2014,COCO_val2014_000000391029.jpg,A bird is perched on a park bench.,738687
15577,val2014,COCO_val2014_000000391029.jpg,A bird sits on an empty park bench. ,740994
15577,val2014,COCO_val2014_000000391029.jpg,A robin perches upon a park bench on a green lawn.,819398
98962,train2014,COCO_train2014_000000370250.jpg,A man in white that is standing near glass.,488200
98962,train2014,COCO_train2014_000000370250.jpg,A person working in a torn up bathroom wearing protective clothes and a mask.,489859
98962,train2014,COCO_train2014_000000370250.jpg,A person clothed head to toe in white paints a room.,490345
98962,train2014,COCO_train2014_000000370250.jpg,A bathroom is being renovated and a person is painting the wall.,493150
98962,train2014,COCO_train2014_000000370250.jpg,A person in protective garb working on a room.,821832
109301,train2014,COCO_train2014_000000287907.jpg,A ram looking alert while standing in a pin.,312229
109301,train2014,COCO_train2014_000000287907.jpg,This goat is standing near a wire fence.,312808
109301,train2014,COCO_train2014_000000287907.jpg,The ram stands near a chain link fence.,312892
109301,train2014,COCO_train2014_000000287907.jpg,A ram stands inside an enclosure in a wooded area.,318421
109301,train2014,COCO_train2014_000000287907.jpg,A large elk standing outside and looking around.,319357
22604,val2014,COCO_val2014_000000504167.jpg,A cat looking off to it's right with bright blue eyes.,222391
22604,val2014,COCO_val2014_000000504167.jpg,A gray and white cat looking off into the distance.,253021
22604,val2014,COCO_val2014_000000504167.jpg,A cat with bright blue eyes and long white whiskers,253381
22604,val2014,COCO_val2014_000000504167.jpg,A cat looks to the left side of the frame.  ,253657
22604,val2014,COCO_val2014_000000504167.jpg,Cats whiskers allow them to move around in the dark.,253879
26016,val2014,COCO_val2014_000000281758.jpg,A man and a dog hiking up a mountain,31866
26016,val2014,COCO_val2014_000000281758.jpg,a dog and a person stand on an edge with a mountainn in the back ground,34485
26016,val2014,COCO_val2014_000000281758.jpg,A backpacker and his dog are on a hike.,34815
26016,val2014,COCO_val2014_000000281758.jpg,A backpacker and his dog high up on a mountain,35652
26016,val2014,COCO_val2014_000000281758.jpg,A man and his dog hike on a mountain.,40824
6746,val2014,COCO_val2014_000000533976.jpg,The young girl is sitting at the table eating a piece of cake. ,284079
6746,val2014,COCO_val2014_000000533976.jpg,A girl in yellow dress eating a piece of cake on table.,408018
6746,val2014,COCO_val2014_000000533976.jpg,A little girl eating a piece of cake. ,409113
6746,val2014,COCO_val2014_000000533976.jpg,a girl eating a piece of cake from a pink princess plate ,410808
6746,val2014,COCO_val2014_000000533976.jpg,A person sitting at a table with some food.,415521
120423,train2014,COCO_train2014_000000573431.jpg,"A tiny, narrow bathroom is situated by a tiny, narrow kitchen.",323643
120423,train2014,COCO_train2014_000000573431.jpg,A toilet sitting inside of a bathroom next to a kitchen.,331290
120423,train2014,COCO_train2014_000000573431.jpg,A narrow bathroom with a thin door is shown.,331866
120423,train2014,COCO_train2014_000000573431.jpg,A bathroom that is in a very white bathroom.,331977
120423,train2014,COCO_train2014_000000573431.jpg,"Two doors, one leading to the toilet and the other to the kitchen",332538
13918,val2014,COCO_val2014_000000221067.jpg,a close up of a person with a large sandwich,200480
13918,val2014,COCO_val2014_000000221067.jpg,A man in a hat holding a sandwich from a platter.,212903
13918,val2014,COCO_val2014_000000221067.jpg,A man doing something entertaining at a restaurant.,221141
13918,val2014,COCO_val2014_000000221067.jpg,"an image of a man eating a sandwich at a restaurant
",227357
13918,val2014,COCO_val2014_000000221067.jpg,A man in a cap taking a sandwich from a display.,232496
101662,train2014,COCO_train2014_000000536237.jpg,A woman handing a laptop to a man who is laying in bed.,635067
101662,train2014,COCO_train2014_000000536237.jpg,A woman helps an injured man set up a laptop computer on a tray.,635259
101662,train2014,COCO_train2014_000000536237.jpg,A woman is handing a laptop to a man laying in bed.,635472
101662,train2014,COCO_train2014_000000536237.jpg,A woman putting a laptop  in front of a man laying in bed.,635787
101662,train2014,COCO_train2014_000000536237.jpg,A woman handing a man laying in bed a laptop computer.,638604
118706,train2014,COCO_train2014_000000170752.jpg,a couple of cows walking on a grass land,641049
118706,train2014,COCO_train2014_000000170752.jpg,Two cows standing in a grassy field next to a fence.,642762
118706,train2014,COCO_train2014_000000170752.jpg,Cows wearing bells walking through the grassy field.,644952
118706,train2014,COCO_train2014_000000170752.jpg,Two cows standing in the grass near a fence.,647175
118706,train2014,COCO_train2014_000000170752.jpg,Cows are walking in a line in a grassy field.,648498
80858,train2014,COCO_train2014_000000172490.jpg,A black dog standing near a man with skis.,747742
80858,train2014,COCO_train2014_000000172490.jpg,It is always fun to have a good friend along for the ride.,750054
80858,train2014,COCO_train2014_000000172490.jpg,A man in red on skis stands next to a black dog.,751736
80858,train2014,COCO_train2014_000000172490.jpg,a dog standing next to a man wearing skiis ,751847
80858,train2014,COCO_train2014_000000172490.jpg,a man and a dog are in the snow,754105
99588,train2014,COCO_train2014_000000119021.jpg,A woman riding roller skates in an attic.,565694
99588,train2014,COCO_train2014_000000119021.jpg,a teen standing in a bedrom with a snowboard on their feet ,567716
99588,train2014,COCO_train2014_000000119021.jpg,A person strapped into a snowboard standing on a bed.,570200
99588,train2014,COCO_train2014_000000119021.jpg,a person standing on a bed wearing plain clothes and a ski board,570755
99588,train2014,COCO_train2014_000000119021.jpg,Girl on snowboard standing in middle of alcove in room,572690
61288,train2014,COCO_train2014_000000274490.jpg,A bus and a car in traffic on a street ,512563
61288,train2014,COCO_train2014_000000274490.jpg,A small blue car driving past a green bus.,567817
61288,train2014,COCO_train2014_000000274490.jpg,A very big bright colored bus on the street with a car.,570988
61288,train2014,COCO_train2014_000000274490.jpg,A bus and car travel down a street. ,571945
61288,train2014,COCO_train2014_000000274490.jpg,a large bus is driving by a small car,573304
119821,train2014,COCO_train2014_000000332976.jpg,A black and white cat and a orange tabby cat on table,316476
119821,train2014,COCO_train2014_000000332976.jpg,A couple of cats staring at each other while sitting on a desk.,320754
119821,train2014,COCO_train2014_000000332976.jpg,The two cats are on top of the desk. ,324675
119821,train2014,COCO_train2014_000000332976.jpg,The two cats are walking on the desk.,324702
119821,train2014,COCO_train2014_000000332976.jpg,two cats on a desk near a pair of headphones,327522
102443,train2014,COCO_train2014_000000543716.jpg,A woman in a hat and winter coat is in an airport with two suitcases.,303636
102443,train2014,COCO_train2014_000000543716.jpg,A woman poses with two suitcases at the airport.,306003
102443,train2014,COCO_train2014_000000543716.jpg,A woman standing with two suitcases on both sides of her.,307200
102443,train2014,COCO_train2014_000000543716.jpg,a person holding two luggage bags in an air port,310824
102443,train2014,COCO_train2014_000000543716.jpg,A woman in a winter coat standing with luggage in an airport.,312537
78757,train2014,COCO_train2014_000000164461.jpg,A couple of red trucks driving down a road.,705239
78757,train2014,COCO_train2014_000000164461.jpg,some fire trucks turning  into a parking lot on a toy set ,711086
78757,train2014,COCO_train2014_000000164461.jpg,Two toy red firetrucks by some trees. ,711617
78757,train2014,COCO_train2014_000000164461.jpg,There is a red fire truck that is backed up,712916
78757,train2014,COCO_train2014_000000164461.jpg,The toy fire trucks are in a tree scene. ,714995
46128,train2014,COCO_train2014_000000243964.jpg,a white dog is looking out of a window,810841
46128,train2014,COCO_train2014_000000243964.jpg,"In daylight hours, a dog looks outside through a window.",811918
46128,train2014,COCO_train2014_000000243964.jpg,The dog is indoors staring out the window.,813604
46128,train2014,COCO_train2014_000000243964.jpg,a close up of a dog looking out of a window ,815214
46128,train2014,COCO_train2014_000000243964.jpg,A dog by a window watching out it.,817232
78393,train2014,COCO_train2014_000000266289.jpg,Two people sitting on top of a bench on a lush green hillside.,215066
78393,train2014,COCO_train2014_000000266289.jpg,A couple sits on a bench in the countryside.,224069
78393,train2014,COCO_train2014_000000266289.jpg,Two people sitting on a bench looking out a green fields.,230702
78393,train2014,COCO_train2014_000000266289.jpg,"Two people on a bench, overlooking a field.",233957
78393,train2014,COCO_train2014_000000266289.jpg,two people are sitting on a wooden bench looking at a field,234287
116382,train2014,COCO_train2014_000000169377.jpg,a red motorcycle in the middle of a parking lot,250241
116382,train2014,COCO_train2014_000000169377.jpg,A red motorcycle parked in a parking lot.,254408
116382,train2014,COCO_train2014_000000169377.jpg,Red motorcycle at the forefront of a number of other cycles.,255269
116382,train2014,COCO_train2014_000000169377.jpg,Many motorcycles parked in a parking lot. ,257201
116382,train2014,COCO_train2014_000000169377.jpg,various motorcycles displayed and parked in an arena,257447
40868,train2014,COCO_train2014_000000128027.jpg,A row of boats parked in harbor with cloudy sky in background.,382749
40868,train2014,COCO_train2014_000000128027.jpg,a line of colorful boats tied to the dock,385995
40868,train2014,COCO_train2014_000000128027.jpg,Several small boats floating in the open water.,389508
40868,train2014,COCO_train2014_000000128027.jpg,"A row of houses along a waterfront, most of the houses with boats tied up to a pier",389649
40868,train2014,COCO_train2014_000000128027.jpg,Boats docked at various house boats on waterway.,394536
121344,train2014,COCO_train2014_000000193712.jpg,A vase filled with water and purple flowers.,95775
121344,train2014,COCO_train2014_000000193712.jpg,A clear vase with purple flowers is sitting on tile. ,100059
121344,train2014,COCO_train2014_000000193712.jpg,THERE IS A VASE OF PURPLE FLOWERS ON THE TABLE,100230
121344,train2014,COCO_train2014_000000193712.jpg,Purple irises in a clear vase add a splash on color for the white tile.,110403
121344,train2014,COCO_train2014_000000193712.jpg,There is a vase on the floor with purple flowers in it,115077
37498,val2014,COCO_val2014_000000510587.jpg,A man riding a skateboard flipping it into the air.,97753
37498,val2014,COCO_val2014_000000510587.jpg,A person doing a kick flip on a skateboard.,98638
37498,val2014,COCO_val2014_000000510587.jpg,A skateboarder doing a jump trick with his skateboard.,105049
37498,val2014,COCO_val2014_000000510587.jpg,A person skateboarding on a city street  in the sun,119017
37498,val2014,COCO_val2014_000000510587.jpg,"Young man skateboarding, jumping up with skateboard also in the air.",128233
99061,train2014,COCO_train2014_000000198263.jpg,A man in a yellow safety vest standing outside of a tall building.,351053
99061,train2014,COCO_train2014_000000198263.jpg,A properly dressed bicyclist is riding his bime down the street.,352436
99061,train2014,COCO_train2014_000000198263.jpg,A cyclist peruses a building on a city street..,353126
99061,train2014,COCO_train2014_000000198263.jpg,A bicyclist looks across the street to a store called Eden.,357356
99061,train2014,COCO_train2014_000000198263.jpg,A man on the side of a city street.,359852
87307,train2014,COCO_train2014_000000411571.jpg,A man that is standing with a surfboard.,768145
87307,train2014,COCO_train2014_000000411571.jpg,A man holding the end of a surfboard.,768853
87307,train2014,COCO_train2014_000000411571.jpg,"A surfboard pointing a a man, holding its end.",769702
87307,train2014,COCO_train2014_000000411571.jpg,A man is posing for a picture while holding up a surfboard. ,769993
87307,train2014,COCO_train2014_000000411571.jpg,a man with a surfboard near a window,770761
118169,train2014,COCO_train2014_000000475509.jpg,A guy is playing a video game with a boy,474070
118169,train2014,COCO_train2014_000000475509.jpg,A man holding  Nintendo Wii game controller near a fire place.,475117
118169,train2014,COCO_train2014_000000475509.jpg,A large older man is playing with a video game console. ,477940
118169,train2014,COCO_train2014_000000475509.jpg,a person standing in a living room playing nintendo wii,485965
118169,train2014,COCO_train2014_000000475509.jpg,A man playing a game with a remote controller.,821974
64975,train2014,COCO_train2014_000000382662.jpg,a guy in position ready to hit the tennis ball,759641
64975,train2014,COCO_train2014_000000382662.jpg,He lurches forward to be in position to hit the tennis ball.,763334
64975,train2014,COCO_train2014_000000382662.jpg,A man playing tennis on a clay court prepares to make a shot.,764885
64975,train2014,COCO_train2014_000000382662.jpg,A tennis player is playing on a tennis court.,766514
64975,train2014,COCO_train2014_000000382662.jpg,A man that is on a court with a racquet.,769682
85982,train2014,COCO_train2014_000000135292.jpg,A huge blue and white fishing ship passes by people on the beach.,141228
85982,train2014,COCO_train2014_000000135292.jpg,People on the beach watching a ferry sail in ocean.,143643
85982,train2014,COCO_train2014_000000135292.jpg,A beach area with people laying down and some people standing up on the beach while a ship is in the water behind them.,144228
85982,train2014,COCO_train2014_000000135292.jpg,A boat passing by a beach filled with people. ,144420
85982,train2014,COCO_train2014_000000135292.jpg,a blue and white ship and some people on a beach,152292
46073,train2014,COCO_train2014_000000578060.jpg,A man riding on the back of an elephant in a field.,665784
46073,train2014,COCO_train2014_000000578060.jpg,A man is riding an elephant in a field. ,671259
46073,train2014,COCO_train2014_000000578060.jpg,A man is riding an elephant in a field.,674310
46073,train2014,COCO_train2014_000000578060.jpg,Person riding elephant thru field with sticks in foreground.,677373
46073,train2014,COCO_train2014_000000578060.jpg,A person is riding an elephant through a field.,679770
69057,train2014,COCO_train2014_000000063566.jpg,A girl with a hat swinging her tennis racket.,334079
69057,train2014,COCO_train2014_000000063566.jpg,there is a female tennis player playing on the court,336938
69057,train2014,COCO_train2014_000000063566.jpg,A woman is hitting the ball at a tennis match.,339038
69057,train2014,COCO_train2014_000000063566.jpg,A person is playing tennis on a very dark day.,339806
69057,train2014,COCO_train2014_000000063566.jpg,A woman on a court swinging a tennis racket.,340223
74574,train2014,COCO_train2014_000000140758.jpg,A parking meter sitting in the snow next to a street.,150488
74574,train2014,COCO_train2014_000000140758.jpg,A set of parking meters with a wooden board tied to them,166313
74574,train2014,COCO_train2014_000000140758.jpg,Wooden sign hanging on bent parking meter in the snow,185363
74574,train2014,COCO_train2014_000000140758.jpg,A parking meter with a wood board near a snowbank. ,187505
74574,train2014,COCO_train2014_000000140758.jpg,Two parking meters attached to one pole on a snowy sidewalk.,191000
96540,train2014,COCO_train2014_000000237850.jpg,A group of men playing a game of soccer.,803425
96540,train2014,COCO_train2014_000000237850.jpg,Two opposing sport teams are competing for a ball.,804061
96540,train2014,COCO_train2014_000000237850.jpg,A group of men playing a game of soccer on field.,804688
96540,train2014,COCO_train2014_000000237850.jpg,Several men in uniforms playing soccer on a field.,805462
96540,train2014,COCO_train2014_000000237850.jpg,Two soccer players leap to head the ball.,811534
94043,train2014,COCO_train2014_000000013714.jpg,A city under a green sky with the sun over head.,165498
94043,train2014,COCO_train2014_000000013714.jpg,A picture of a sun that is over a street.,168114
94043,train2014,COCO_train2014_000000013714.jpg,A sun that is looking over a street.,168486
94043,train2014,COCO_train2014_000000013714.jpg,The city skyline is shown behind power lines.,185040
94043,train2014,COCO_train2014_000000013714.jpg,A VIEW OF A FOGGY CITY LINE LIGHT ,187149
94043,train2014,COCO_train2014_000000013714.jpg,a telephone pole a water tower and some buildings,189366
101780,train2014,COCO_train2014_000000290899.jpg,A little boy flies a kite in the green meadow beyond a town.,663428
101780,train2014,COCO_train2014_000000290899.jpg,a small kid flying a kite on a grassy hill,664235
101780,train2014,COCO_train2014_000000290899.jpg,A small child flying a kite on a grassy hill.,666356
101780,train2014,COCO_train2014_000000290899.jpg,A child is in the grass flying a kite.,667715
101780,train2014,COCO_train2014_000000290899.jpg,A child standing in the grass near trees flying a kite.,669962
113983,train2014,COCO_train2014_000000209922.jpg,Food is shown on a plate on a dining table. ,472576
113983,train2014,COCO_train2014_000000209922.jpg,The pizza on a plate has a fried egg on it.,473236
113983,train2014,COCO_train2014_000000209922.jpg,A pizza on a plate with cilantro and eggs on top.,473485
113983,train2014,COCO_train2014_000000209922.jpg,Large personal pizza with bacon and eggs as a topping.,475123
113983,train2014,COCO_train2014_000000209922.jpg,A pizza adorned with delicious toppings sits on a plate.,477283
56841,train2014,COCO_train2014_000000208940.jpg,A giant clock tower and a clear sky.,64283
56841,train2014,COCO_train2014_000000208940.jpg,A castle-like building and a clock tower under a blue sky. ,64457
56841,train2014,COCO_train2014_000000208940.jpg,A blue sky is the background for a tower clock.,67175
56841,train2014,COCO_train2014_000000208940.jpg,Clouds in a blue sky over Big Ben.,67241
56841,train2014,COCO_train2014_000000208940.jpg,A tall building with a clock on it.,67832
14287,val2014,COCO_val2014_000000117308.jpg,Pairs of scissor sitting on top of a bed with a sewing kit.,83380
14287,val2014,COCO_val2014_000000117308.jpg,An assortment of scissors laid out on a quilt.,87844
14287,val2014,COCO_val2014_000000117308.jpg,Various pairs and sizes of scissors displayed on quilt.,90577
14287,val2014,COCO_val2014_000000117308.jpg,Many pairs of scissors sitting on red white and blue fabric and fabric with US flags.,93496
14287,val2014,COCO_val2014_000000117308.jpg,A group of scissors of all sizes on a quilt.,95146
52510,train2014,COCO_train2014_000000334637.jpg,A sandwich and a pickle on plates sitting on a table.,437427
52510,train2014,COCO_train2014_000000334637.jpg,A table in a deli displays a corned beef sandwich and sliced pickle.,440265
52510,train2014,COCO_train2014_000000334637.jpg,A corned beef sandwich and pickles on white plates on a restaurant table.,440661
52510,train2014,COCO_train2014_000000334637.jpg,A sandwich and pickles sitting on a table,441927
52510,train2014,COCO_train2014_000000334637.jpg,A corned beef sandwich sits on a plate.,442296
90319,train2014,COCO_train2014_000000513445.jpg,Two donuts sit on a plate next to a tea pot. ,669307
90319,train2014,COCO_train2014_000000513445.jpg,A view of a doughnut sitting on a plate with a tea pot in the back.,669814
90319,train2014,COCO_train2014_000000513445.jpg,Breakfast food is sitting on the plate next to the tea pot,670111
90319,train2014,COCO_train2014_000000513445.jpg,Doughnuts sitting on a plate beside a tea kettle. ,670621
90319,train2014,COCO_train2014_000000513445.jpg,two donuts sitting on a white saucer next to a teapot,671188
20029,val2014,COCO_val2014_000000182240.jpg,there are three zebras standing together in the wild,459076
20029,val2014,COCO_val2014_000000182240.jpg,a small group of zebras standing around looking at different things ,461065
20029,val2014,COCO_val2014_000000182240.jpg,A group of zebra's with one looking skeptically on a field.,461629
20029,val2014,COCO_val2014_000000182240.jpg,Four zebra standing around outside in the wild.,462067
20029,val2014,COCO_val2014_000000182240.jpg,Three striped zebras are in the grassy field.,463888
73760,train2014,COCO_train2014_000000213241.jpg,A cake that is well decorated with green stuff on it.,50304
73760,train2014,COCO_train2014_000000213241.jpg,Al elaborately decorated cake with a woman in a carriage on top of it.,52311
73760,train2014,COCO_train2014_000000213241.jpg,Woman in a carriage getting proposed to on top of a cake.,53028
73760,train2014,COCO_train2014_000000213241.jpg,A wedding cake with a bride and groom topper.,54750
73760,train2014,COCO_train2014_000000213241.jpg,Wedding cake with figure of bride and groom on a silver platter.,55599
86950,train2014,COCO_train2014_000000490490.jpg,There is a cat that is sitting on a luggage,300959
86950,train2014,COCO_train2014_000000490490.jpg,A cat in a open suitcase on the ground.,306518
86950,train2014,COCO_train2014_000000490490.jpg,A cat laying on an open piece of luggage holding.,308969
86950,train2014,COCO_train2014_000000490490.jpg,A cat lying on an open suitcase with wallets next to it,310940
86950,train2014,COCO_train2014_000000490490.jpg,A kitty cat sitting inside a suitcase with purses in it.,311783
92595,train2014,COCO_train2014_000000168661.jpg,a kite that is flying in the sky,788360
92595,train2014,COCO_train2014_000000168661.jpg,Woman flying kite with sky stretched high above,788714
92595,train2014,COCO_train2014_000000168661.jpg,A woman in a field flying a kite.,794096
92595,train2014,COCO_train2014_000000168661.jpg,A woman with her dog on the beach flies a kite. ,795665
92595,train2014,COCO_train2014_000000168661.jpg,A woman in a large field flying a kite.,796220
53945,train2014,COCO_train2014_000000543930.jpg,A man riding a dirt bike over sand dunes.,130215
53945,train2014,COCO_train2014_000000543930.jpg,A person on a dirt bike in the sand,173235
53945,train2014,COCO_train2014_000000543930.jpg,an image of a person on a motorcycle riding in the desert,173847
53945,train2014,COCO_train2014_000000543930.jpg,a person riding a motorcycle on sandy hills,179298
53945,train2014,COCO_train2014_000000543930.jpg,A person rides a motorcycle in sandy dunes.,179538
120767,train2014,COCO_train2014_000000546306.jpg,Kids riding on a red old fashioned fire truck in a park.,13187
120767,train2014,COCO_train2014_000000546306.jpg,Three Kids are sitting on an old red firetruck,17453
120767,train2014,COCO_train2014_000000546306.jpg,Kids are sitting on a red vintage fire truck.,19922
120767,train2014,COCO_train2014_000000546306.jpg,An old red fire truck with 3 kids sitting in it,23231
120767,train2014,COCO_train2014_000000546306.jpg,An group of children riding an old fire truck,26357
33204,val2014,COCO_val2014_000000286303.jpg,a close up of a tie and a green shirt,576539
33204,val2014,COCO_val2014_000000286303.jpg,A close up of a man wearing a green dress shirt and a neck tile with blue and white squares. ,582161
33204,val2014,COCO_val2014_000000286303.jpg,A tie on a mans shirt tied propperly,585473
33204,val2014,COCO_val2014_000000286303.jpg,A man wearing a white tie with black squares on it.,585545
33204,val2014,COCO_val2014_000000286303.jpg,This is a picture of a man in a tie. ,586016
41856,train2014,COCO_train2014_000000106339.jpg,"A red, white, and blue double decker train. ",343856
41856,train2014,COCO_train2014_000000106339.jpg,"A red, white and blue train on the tracks beneath a mostly cloudy sky.",344672
41856,train2014,COCO_train2014_000000106339.jpg,"A red, white and blue passenger train sitting on the tracks.",345599
41856,train2014,COCO_train2014_000000106339.jpg,"A passenger train that has been painted red, white and blue moving along a train tack.",345932
41856,train2014,COCO_train2014_000000106339.jpg,A train on the train tracks next to a building. ,345968
2831,val2014,COCO_val2014_000000120199.jpg,A freshly made pizza is on an oven rack.,535767
2831,val2014,COCO_val2014_000000120199.jpg,A pizza that is sitting on a grate.,536832
2831,val2014,COCO_val2014_000000120199.jpg,A pizza with peppers is sitting on a rack.,537540
2831,val2014,COCO_val2014_000000120199.jpg,A large cooked pizza on a metal rack.,539751
2831,val2014,COCO_val2014_000000120199.jpg,"A mushroom, pepperoni, pepper pizza on a cooling rack.",541137
105878,train2014,COCO_train2014_000000108187.jpg,Someone is holding a Wii control and moving the joystick.,422482
105878,train2014,COCO_train2014_000000108187.jpg,A couple of people holding remote controls in their hands.,423436
105878,train2014,COCO_train2014_000000108187.jpg,two hands are holding white video game controllers ,423877
105878,train2014,COCO_train2014_000000108187.jpg,A person with a remote in their hands.,425335
105878,train2014,COCO_train2014_000000108187.jpg,A person holds two parts of a video game controller. ,426277
45526,train2014,COCO_train2014_000000484946.jpg,A person is holding the screen of a laptop computer.,703876
45526,train2014,COCO_train2014_000000484946.jpg,A hand grips a laptop computer screen with its forefinger and thumb.,704797
45526,train2014,COCO_train2014_000000484946.jpg,A person holding a laptop computer sitting on top of a table.,705439
45526,train2014,COCO_train2014_000000484946.jpg,A person is pinching the monitor of a laptop.,707260
45526,train2014,COCO_train2014_000000484946.jpg,man grabbing and pinching the screen of his laptop,707539
20337,val2014,COCO_val2014_000000208423.jpg,A crowd of people flying kites over a field.,153997
20337,val2014,COCO_val2014_000000208423.jpg,A distant view of several kites flying in the air.,193516
20337,val2014,COCO_val2014_000000208423.jpg,Several different kites flying over a parking lot.,202771
20337,val2014,COCO_val2014_000000208423.jpg,many kites flying in the sky with cars parked,203245
20337,val2014,COCO_val2014_000000208423.jpg,multiple kites fly high in the sky near a stadium,209860
102450,train2014,COCO_train2014_000000377241.jpg,A group of people standing around an airport.,403236
102450,train2014,COCO_train2014_000000377241.jpg,Huge amount of people standing around at the airport with luggage.,403281
102450,train2014,COCO_train2014_000000377241.jpg,A large group of people in airport next to a baggage claim.,403590
102450,train2014,COCO_train2014_000000377241.jpg,several people standing around a luggage claim area.,404223
102450,train2014,COCO_train2014_000000377241.jpg,Crowd of people at airport near the luggage belt to collect their things,404811
38412,val2014,COCO_val2014_000000201561.jpg,A man in white shorts standing next to a yellow frisbee.,224131
38412,val2014,COCO_val2014_000000201561.jpg,A Frisbee lies on the pavement by a man in shorts at night,233371
38412,val2014,COCO_val2014_000000201561.jpg,A man is standing in the street near a frisbee.,234760
38412,val2014,COCO_val2014_000000201561.jpg,A person standing next to a yellow frisbee.,236701
38412,val2014,COCO_val2014_000000201561.jpg,A man is standing near a frisbee on the ground.,236902
58767,train2014,COCO_train2014_000000475952.jpg,A man sitting on top of a wooden chair using a laptop computer.,479459
58767,train2014,COCO_train2014_000000475952.jpg,"Man slouching in a rocking chair, working on a laptop.",482735
58767,train2014,COCO_train2014_000000475952.jpg,Adult male sitting on rocking chair using laptop in living area of home.,482960
58767,train2014,COCO_train2014_000000475952.jpg,A man wearing glasses works on his computer.,483326
58767,train2014,COCO_train2014_000000475952.jpg,A man sits in a rocking chair while typing on a laptop computer.,483992
114148,train2014,COCO_train2014_000000171210.jpg, Woman on the beach on her cell phone,770871
114148,train2014,COCO_train2014_000000171210.jpg,a woman talks on a phone on a hill ,775833
114148,train2014,COCO_train2014_000000171210.jpg,"What looks like a pale mountain top area shows other mountains, trees and lowlands behind it, and to the foreground, a young lady wearing a black and white ensemble and listening on a cell phone. ",782508
114148,train2014,COCO_train2014_000000171210.jpg,A woman speaks on a cell phone in a dusty field.,784593
114148,train2014,COCO_train2014_000000171210.jpg,a lady that is talking on a phone,784914
29706,val2014,COCO_val2014_000000065057.jpg,A man with a football being chased by another man.,84608
29706,val2014,COCO_val2014_000000065057.jpg,Woman running with a football with another woman chasing her. ,85703
29706,val2014,COCO_val2014_000000065057.jpg,Two young men running across a soccer field.,87077
29706,val2014,COCO_val2014_000000065057.jpg,A person with a football running with another person behind them.,92009
29706,val2014,COCO_val2014_000000065057.jpg,A touch football player is being persued by an opponent.,94145
53587,train2014,COCO_train2014_000000027591.jpg,A simple room is shown with wrinkled bedding.,672892
53587,train2014,COCO_train2014_000000027591.jpg,Mattress covered with a blanket in an otherwise empty room.,673879
53587,train2014,COCO_train2014_000000027591.jpg,"A room with a bed, sheets and shelves. ",675463
53587,train2014,COCO_train2014_000000027591.jpg,A bed is shown with wrinkled sheets on it.,679738
53587,train2014,COCO_train2014_000000027591.jpg,"A bed with a window behind it, covered with a rumpled sheet. ",685930
65854,train2014,COCO_train2014_000000503886.jpg,A beautiful young woman holding a tennis racquet.,38571
65854,train2014,COCO_train2014_000000503886.jpg,Lady at tennis tournament holding tennis racket looking down ,42396
65854,train2014,COCO_train2014_000000503886.jpg,A female tennis player preparing to play a match.,43746
65854,train2014,COCO_train2014_000000503886.jpg,A tennis player holds on to her racket on the court.,43941
65854,train2014,COCO_train2014_000000503886.jpg,A female tennis player is taking a moment to think.,44061
116944,train2014,COCO_train2014_000000258043.jpg,A person jumping into the air on a snowboard.,386905
116944,train2014,COCO_train2014_000000258043.jpg,A person doing a trick on a snowboard over a snow filled hill.,388777
116944,train2014,COCO_train2014_000000258043.jpg,Snowboarder displaying aerial tricks in populated urban setting.,390967
116944,train2014,COCO_train2014_000000258043.jpg,A person who is doing a trick on a snow board.,391294
116944,train2014,COCO_train2014_000000258043.jpg,A snowboarder flying in the air after a jump on a snow pile near a city.,391972
10781,val2014,COCO_val2014_000000338774.jpg,A zebra standing on a dry grass covered field.,85479
10781,val2014,COCO_val2014_000000338774.jpg,"The giraffe, in his natural environment, is photographed in from the side rear view. ",90105
10781,val2014,COCO_val2014_000000338774.jpg,A single giraffe stands sturdy in the sunlight. ,90975
10781,val2014,COCO_val2014_000000338774.jpg,A zebra standing in some brush without leaves.,92124
10781,val2014,COCO_val2014_000000338774.jpg,Rear view of a zebra standing by water,93558
17444,val2014,COCO_val2014_000000458768.jpg,A brightly lit kitchen with lots of natural light.,185081
17444,val2014,COCO_val2014_000000458768.jpg,A modern kitchen in white with stainless steel lights.,185387
17444,val2014,COCO_val2014_000000458768.jpg,A kitchen filled with lots of white counter space.,186677
