imgid,filename,caption,sentid
29454,7421349720.jpg,A soccer goalie is diving to stop a shot by a player from the opposition while a ref and others are nearby.,147270
29454,7421349720.jpg,A goalie in white runs for an approaching ball while the opponent in red who kicked it waits.,147271
29454,7421349720.jpg,Two teams are playing soccer in a large stadium that is filled with spectators.,147272
29454,7421349720.jpg,This soccer game is exciting when the player shoots the ball toward the goal.,147273
29454,7421349720.jpg,Goal keeper is going to stop the ball in a soccer match,147274
29036,7094400667.jpg,"A guy in a plaid shirt and jeans is singing into a microphone while another guy in a black t-shirt, jeans and all-black converse shoes sits next to him on a stool playing guitar.",145180
29036,7094400667.jpg,"Two men performing a piece of music, one in a plaid shirt singing into a microphone and the other in all black strumming an acoustic guitar.",145181
29036,7094400667.jpg,A man in a plaid shirt is singing while his friend is trying to play the music.,145182
29036,7094400667.jpg,"Two guys performing on stage, one playing guitar the other singing.",145183
29036,7094400667.jpg,"One man using a microphone, another with a guitar.",145184
28769,6957702889.jpg,A man with blond-hair plays guitar and a woman with red-hair is singing while another man plays drums on a stage.,143845
28769,6957702889.jpg,A band with a female singer performs on stage with a guitarist wearing a green jacket.,143846
28769,6957702889.jpg,"Guitarist and singer groove together, with their drummer in the background.",143847
28769,6957702889.jpg,A female singer and male guitarist and drummer perform on a stage.,143848
28769,6957702889.jpg,A band of three is on stage with their drums and guitar.,143849
6178,2494562446.jpg,Two people on a gray and teal barge are looking down at the water.,30890
6178,2494562446.jpg,Two men stand on a pier next to a teal colored watercraft.,30891
6178,2494562446.jpg,There is a person on this floating device in the water.,30892
6178,2494562446.jpg,Two men look at pile of scrap on the waterfront.,30893
6178,2494562446.jpg,Two men are working on a small barge along a canal.,30894
8626,2811917688.jpg,A clown with a red nose and theatrical makeup is wearing a colorful striped shirt and squirting water out of his eye.,43130
8626,2811917688.jpg,A red-haired clown cries streams of tears in a white hat on stage.,43131
8626,2811917688.jpg,A clown with red-hair squirts water out of his eyes.,43132
8626,2811917688.jpg,Clown with red-hair pretending to cry.,43133
8626,2811917688.jpg,Clown in colorful shirt laughing.,43134
28281,6739641349.jpg,A woman in a blue hat and gray sweatshirt sits with a dark-haired female doctor while she has an IV in her hand.,141405
28281,6739641349.jpg,A woman wearing a sweatshirt and cap chats with a healthcare provider while receiving intravenous medicine.,141406
28281,6739641349.jpg,The doctor is talking to the patient who is hooked up and receiving medication.,141407
28281,6739641349.jpg,A female doctor is talking to an elderly patient having tests run.,141408
28281,6739641349.jpg,A doctor is talking with a patient.,141409
5911,2458033289.jpg,The man with a white beard and blue cap is standing in the doorway of a workshop.,29555
5911,2458033289.jpg,A man with a beard stands in front of a used tires business.,29556
5911,2458033289.jpg,A man in a hat standing in front of a tire shop.,29557
5911,2458033289.jpg,The man at the used tire shop has a white beard.,29558
5911,2458033289.jpg,A man standing in front of a garage.,29559
26041,5346389945.jpg,"A girl wearing a knit cap, gloves, winter jacket, snow pants and boots stands by a frozen waterfall, with a metal pole by her side.",130205
26041,5346389945.jpg,A Young girl wearing a blue ski cap and red and gray two tone jacket stands between two bits of ice.,130206
26041,5346389945.jpg,A girl making her way within solid ice walls.,130207
26041,5346389945.jpg,A warmly dress child plays in a glacier.,130208
26041,5346389945.jpg,Climbing and exploring the ice caves.,130209
27608,6212107040.jpg,Baseball player Melky Cabrera wearing number 53 jersey standing behind home plate looks on as his team rounds home behind the catcher.,138040
27608,6212107040.jpg,A man in a blue jersey is crossing home plate at a baseball game.,138041
27608,6212107040.jpg,A baseball player in blue scoring run by crossing home plate.,138042
27608,6212107040.jpg,Member of the Royals baseball team crossing the plate.,138043
27608,6212107040.jpg,Baseball player crossing home plate.,138044
23970,48833369.jpg,Two men standing on a stage one is holding note cards the other a microphone.,119850
23970,48833369.jpg,One man showing flash card to the man holding the microphone.,119851
23970,48833369.jpg,Two men are reading note cards into microphones.,119852
23970,48833369.jpg,A man on stage shows his cue card to his friend.,119853
23970,48833369.jpg,Two guys in front of microphones.,119854
5894,2454978374.jpg,"A long-haired child wearing a gray shirt, blue shorts and black sandals stands on one foot in a rocky area, behind two others.",29470
5894,2454978374.jpg,"A female wearing a shirt that has the word Green is balancing on one foot, while an adult male and another female walk away.",29471
5894,2454978374.jpg,Small blond girl balances on one foot on a sandy rock while man and woman walk away in the background,29472
5894,2454978374.jpg,"A young, blond girl wearing Crocs, balancing on one foot in a windy desert area.",29473
5894,2454978374.jpg,Young girls stands on one foot on top of a rock while her hair blows in the wind.,29474
25162,4981372732.jpg,A man in a black shirt and jeans walks past a building with a large mouth with white teeth painted on it.,125810
25162,4981372732.jpg,A man walks down the street next to a wall with a giant mouth painted on it.,125811
25162,4981372732.jpg,A man holding a plastic bag is walking in front of some graffiti on a wall.,125812
25162,4981372732.jpg,A student coming out from a bookstore.,125813
25162,4981372732.jpg,A young man walking down the street.,125814
2772,195038634.jpg,A man in a t-shirt plays an electric guitar and sings into a microphone.,13860
2772,195038634.jpg,A man in a brown shirt plays the guitar and sings at a concert.,13861
2772,195038634.jpg,A man with shaggy blond-hair singing and playing a guitar.,13862
2772,195038634.jpg,A man singing while playing guitar with passion.,13863
2772,195038634.jpg,A man sings and plays a white guitar.,13864
14954,3584561689.jpg,Basketball player makes a shot as other players to try to intercept.,74770
14954,3584561689.jpg,Some teenagers are scrambling for a basketball underneath the net.,74771
14954,3584561689.jpg,These people are playing basketball outdoors.,74772
14954,3584561689.jpg,Two men playing basketball under a blue sky,74773
14954,3584561689.jpg,A group of boys play basketball together.,74774
30313,8074724619.jpg,One boy in a blue shirt and jeans on a bicycle jumping over concrete steps in front of a building.,151565
30313,8074724619.jpg,A boy on a bike is in midair over a staircase in front of an old-style building in a city.,151566
30313,8074724619.jpg,A young man on a bicycling is jumping up the stairs on his bike.,151567
30313,8074724619.jpg,A BMX biker in the air on his bike over stairs near a building.,151568
30313,8074724619.jpg,A man doing a trick in the air on his bike.,151569
20957,4640148862.jpg,"A middle-aged woman is walking towards the camera's point of view holding a shopping bag, beside her is a woman facing the other direction.",104785
20957,4640148862.jpg,"A woman wearing sunglasses, jeans, &amp; a t-shirt walks down the street carrying a bag.",104786
20957,4640148862.jpg,A woman carrying a shopping bag in front of Fisher's Popcorn.,104787
20957,4640148862.jpg,A woman is walking by a building labeled Fisher's Popcorn.,104788
20957,4640148862.jpg,Women walking past a business called Fishers Popcorn.,104789
3649,2152070348.jpg,People seated around a long table are toasting something with wineglasses.,18245
3649,2152070348.jpg,People sitting at a dining table raise their glasses in a toast.,18246
3649,2152070348.jpg,"A group of people sits around a table, raising their glasses.",18247
3649,2152070348.jpg,7 people smile and toast after a grand meal.,18248
3649,2152070348.jpg,Seven people drink wine around the table.,18249
21751,4705576434.jpg,"People are walking through a market with many shopping stalls and a sign above one stall that says ""Zaras.""",108755
21751,4705576434.jpg,"People are walking through a market, browsing over merchandise and making purchases.",108756
21751,4705576434.jpg,A group of people outside a restaurant in an indoor shopping area.,108757
21751,4705576434.jpg,A busy supermarket filled with people.,108758
21751,4705576434.jpg,People shopping at the marketplace.,108759
16021,3717587115.jpg,An older woman is sharing her ice cream cone with a young girl.,80105
16021,3717587115.jpg,Woman sharing her ice cream cone with a young girl.,80106
16021,3717587115.jpg,A woman and a young girl sharing ice cream cones.,80107
16021,3717587115.jpg,A mom and daughter are sharing ice cream.,80108
16021,3717587115.jpg,Woman and a girl eating ice cream.,80109
24894,4958323824.jpg,"A man wearing a blue shirt, black apron, eyeglasses, and a mask is handling food in a tray.",124470
24894,4958323824.jpg,An asian man wearing glasses and face-mask is cooking some barbecue.,124471
24894,4958323824.jpg,Worker wears a mask to protect his face from spicy chili fumes.,124472
24894,4958323824.jpg,A man wearing a mask over his mouth is holding tongs.,124473
24894,4958323824.jpg,A man in face mask working on a machine.,124474
5255,238062992.jpg,An asian man walking past a red painted brick wall with a doorway with the words Keep Clear printed on it.,26275
5255,238062992.jpg,A man with black hair and a jacket walking by a brick wall with a gray keep clear door in the middle.,26276
5255,238062992.jpg,"A man in blue jeans walks by a brick wall and a gate painted with the sign ""KEEP CLEAR 24 HOURS"".",26277
5255,238062992.jpg,A man strides past a metal door in a multicolored brick building.,26278
5255,238062992.jpg,A man walks past a building with a door that says Keep Clear.,26279
21553,4689510110.jpg,"A little boy wearing a green and black t-shirt with a character on it and A the word ""GIDDAY"" on the front, holding something in both his hands looking towards the sky with a baseball cap on his head.",107765
21553,4689510110.jpg,A little boy is wearing a t-shirt that says Gidday is looking up at the sky while enjoying a snack.,107766
21553,4689510110.jpg,A little boy with a green and brown shirt standing on the street looking intently up at the sky.,107767
21553,4689510110.jpg,A little boy is leaning his head back looking at the sky.,107768
21553,4689510110.jpg,A boy with a bag of snacks looks up at the sky.,107769
1431,142078565.jpg,A man with a mustache and wearing a hat is holding a black guitar.,7155
1431,142078565.jpg,A man in a white shirt playing a black and white guitar.,7156
1431,142078565.jpg,A man in a baseball cap playing a black acoustic guitar.,7157
1431,142078565.jpg,A man in a white shirt and hat playing a guitar.,7158
1431,142078565.jpg,A man playing a green acoustic guitar.,7159
8822,2838085973.jpg,The football player is preparing to make a play with onlookers nearby.,44110
8822,2838085973.jpg,A man wearing a white uniform is playing football.,44111
8822,2838085973.jpg,A football player prepares to throw the ball.,44112
8822,2838085973.jpg,"A guy with a football, a crowd watching him.",44113
8822,2838085973.jpg,Quarterback for University of Florida,44114
11894,3223055565.jpg,A man stands in the snow and holds a toy up while a black dog jumps for it.,59470
11894,3223055565.jpg,A boy in a blue sweatshirt playing Frisbee with two black dogs.,59471
11894,3223055565.jpg,A young person playing in the snow with two black dogs.,59472
11894,3223055565.jpg,Two dogs play with a human and a disc in the snow.,59473
11894,3223055565.jpg,The man is playing with two dogs in the snow.,59474
28262,6718814177.jpg,Two professional hockey players skating by each other on the ice.,141310
28262,6718814177.jpg,Two opposing team members are engaged in a game of hockey.,141311
28262,6718814177.jpg,Two hockey players are facing each other in a hockey rink.,141312
28262,6718814177.jpg,Two hockey players skating during a game.,141313
28262,6718814177.jpg,Hockey players play a game on the ice.,141314
25871,5267607278.jpg,A man is holding a bottle of Mountain Dew to his mouth in a comical expression as a toy spider sits on his keyboard.,129355
25871,5267607278.jpg,"Middle-aged man drinking mountain dew and eating a form of candy by a computer, with geeky words in the background.",129356
25871,5267607278.jpg,A man is leaning back in a chair drinking soda and eating.,129357
25871,5267607278.jpg,A man being silly in the office while he eats his lunch.,129358
25871,5267607278.jpg,A man drinking mountain dew next two a keyboard.,129359
25683,519228804.jpg,Two children water skating in the dark colored watered on a hot summer day.,128415
25683,519228804.jpg,A boy and girl in life jackets ride behind a boat in an innertube.,128416
25683,519228804.jpg,Two children riding a yellow raft on a lake.,128417
25683,519228804.jpg,Two children enjoy tubing on the lake.,128418
25683,519228804.jpg,Two children water rafting on a lake.,128419
13174,3373870185.jpg,A white bird spreads its wings and jumps into the water feet first.,65870
13174,3373870185.jpg,A white bird with a black beak begins to land near the water.,65871
13174,3373870185.jpg,"A bird, wings outstreached, over the water.",65872
13174,3373870185.jpg,A black and white bird is flying over water.,65873
13174,3373870185.jpg,A bird swooping over water.,65874
970,131254736.jpg,Two men near railroad tracks with a caboose coming by.,4850
970,131254736.jpg,Two men are standing beside the train tracks.,4851
970,131254736.jpg,A railroad worker is checking the tracks.,4852
970,131254736.jpg,Two men in orange work on train tracks.,4853
970,131254736.jpg,Two men are working on train tracks.,4854
21929,4718819826.jpg,A boy wearing a hat with a feather in it walks on the street while a number of people are in the background.,109645
21929,4718819826.jpg,"Young boy wearing a brown, long shawl and black hat, with a feather in it, walking in the street.",109646
21929,4718819826.jpg,Spectators watch a young boy dressed in traditional clothing while walking down a road.,109647
21929,4718819826.jpg,A young boy is dressed on a brown cape and a hat with a yellow feather.,109648
21929,4718819826.jpg,Little boy in a brown cape playing a musical instrument.,109649
1296,1394599090.jpg,Small boy wearing a blue shirt being brought up out of water by man in white shirt and wearing glasses.,6480
1296,1394599090.jpg,A frightened little boy being pulled up and out of a pool by his father.,6481
1296,1394599090.jpg,A man is pulling a little boy out of the water.,6482
1296,1394599090.jpg,A man lifting a little boy out of the water.,6483
1296,1394599090.jpg,A father and a child are playing in the pool,6484
17394,4011629743.jpg,"A man in a khaki jacket and hat, surrounded by bushes, is sitting in front of a body of water.",86970
17394,4011629743.jpg,A man in a tan hat is sitting next to green shrubbery and looking out over water.,86971
17394,4011629743.jpg,A man in a tan hat and jacket sits outdoors near the water.,86972
17394,4011629743.jpg,A man in a tan jacket and hat is sitting next to a pond.,86973
17394,4011629743.jpg,A man is sitting looking at water.,86974
3159,2076428547.jpg,A man with a hiking backpack on is standing in front of a lake with a forest in the background.,15795
3159,2076428547.jpg,A hiker is shadowed by the time of day near an open and tree-lined body of water.,15796
3159,2076428547.jpg,A hiker's profile against a blue sky and mountain range.,15797
3159,2076428547.jpg,A backpacker standing near water at dusk.,15798
3159,2076428547.jpg,A hiker standing on the shore of a lake.,15799
12536,3302667658.jpg,A boat with a hotel name on side and with several people on board navigates through the water.,62680
12536,3302667658.jpg,Tourists board a Vietnamese skiff for a river tour.,62681
12536,3302667658.jpg,A group of people paddling down a dirty river.,62682
12536,3302667658.jpg,A group of people are on a boat in a marina.,62683
12536,3302667658.jpg,Lots of people on a boat.,62684
10237,302241178.jpg,A large furry dog walking through the water with a big stick in his mouth.,51185
10237,302241178.jpg,A dog picks up a stick with his mouth while treading through water.,51186
10237,302241178.jpg,"The dog is holding a branch, swimming in the river.",51187
10237,302241178.jpg,The dog retrieves the branch from the water.,51188
10237,302241178.jpg,A dog in water carrying a long stick.,51189
23549,4850355890.jpg,A young man wearing a black shirt and a young lady also wearing a black shirt are rollerblading outside.,117745
23549,4850355890.jpg,A man and a woman dressed in black are roller-blading.,117746
23549,4850355890.jpg,Two kids rollerblading on the sidewalk together.,117747
23549,4850355890.jpg,Rollerbladers are skating through a plaza.,117748
23549,4850355890.jpg,Two young adults rollerskate.,117749
5282,2384728877.jpg,The woman is holding the hand of the little girl in the red dress with the polka-dotted skirt.,26410
5282,2384728877.jpg,A young girl dressed in a Minnie mouse outfit and an older woman walking down the sidewalk.,26411
5282,2384728877.jpg,A girl dressed in a red polka dot dress holds an adults hand while out walking.,26412
5282,2384728877.jpg,Woman with headscarf and girl in red costume dress walk through urban area.,26413
5282,2384728877.jpg,Two indian women walk down a road.,26414
16041,3720210639.jpg,A person in a red hat and shoes doing stunts on a red bike while a person in yellow watches.,80205
16041,3720210639.jpg,A person is doing a trick in the air on a bike while his friend takes a picture.,80206
16041,3720210639.jpg,A red bike jumps toward a person in yellow.,80207
16041,3720210639.jpg,Person doing bicycle jump,80208
16041,3720210639.jpg,Boy in midair on bicycle,80209
8254,2759813381.jpg,A white and brown dog is pooping whist attached to leash by a tree.,41270
8254,2759813381.jpg,A yellow and brown dog is going to the bathroom outside.,41271
8254,2759813381.jpg,A dog on a leash defecating on grass,41272
8254,2759813381.jpg,A dog on a leash near a tree.,41273
8254,2759813381.jpg,A dog is on a leash by a tree,41274
17787,4105635976.jpg,A man works at a desk overflowing with paperwork and business-related electronic devices.,88935
17787,4105635976.jpg,This guy needs a vacation he is working way to hard at the computer.,88936
17787,4105635976.jpg,"A man with a gray shirt, is in an office working on his computer.",88937
17787,4105635976.jpg,A man sits at a cluttered desk looking towards a printer.,88938
17787,4105635976.jpg,A man sits at a messy computer desk in a white room.,88939
12443,3288274849.jpg,A snowboarder is going down a snowy hill next to a staircase behind a building.,62215
12443,3288274849.jpg,Person snowboarding on hill near snow covered stairs with buildings nearby.,62216
12443,3288274849.jpg,A person jumping down a hill on his snowboard in the winter,62217
12443,3288274849.jpg,A snowboarder goes down a short hill next to stairs.,62218
12443,3288274849.jpg,A snowboarder glides down a stair rail.,62219
5682,2430085858.jpg,A group of women and a group of men are standing slightly apart and singing.,28410
5682,2430085858.jpg,A group of girls next to a group of boys and both are singing.,28411
5682,2430085858.jpg,A group of singers auditioning on a Broadway stage.,28412
5682,2430085858.jpg,Fourteen member of a choir sing on a stage.,28413
5682,2430085858.jpg,Choir singers performing on stage.,28414
25782,5233757883.jpg,A dark-haired gentleman with a mustache and wearing a sweater is simultaneously pressing buttons on an old-fashioned computer monitor and the keyboard.,128910
25782,5233757883.jpg,"A man wearing a gray sweater sitting at a desk with an old version of a computer in front of him, one of his hands is turning a dial on the computer.",128911
25782,5233757883.jpg,A man with a mustache and wearing a gray sweater sits in front of an old style computer.,128912
25782,5233757883.jpg,A man with a mustache sits in front of a small computer.,128913
25782,5233757883.jpg,A man with curly hair is looking at an old computer,128914
26397,5502929205.jpg,A lady dressed in a leotard is crouching on a dance floor with a red ribbon twirling.,131985
26397,5502929205.jpg,A gymnast in an orange outfit twirling an orange ribbon.,131986
26397,5502929205.jpg,The gymnast performs a routine with an orange ribbon.,131987
26397,5502929205.jpg,A gymnast is twirling a very pretty ribbon.,131988
26397,5502929205.jpg,A gymnast performs with a ribbon.,131989
14162,3495222368.jpg,Three long-haired young women lying in the grass with a man in the shade,70810
14162,3495222368.jpg,Four people sitting on the grass close to brick stairs.,70811
14162,3495222368.jpg,Three women and a man are lying on the grass.,70812
14162,3495222368.jpg,People are doing bonding each other.,70813
14162,3495222368.jpg,A group of people lay in the shade.,70814
11805,3213166356.jpg,A small baby in a white and purple onesie cries while laying on a green blanket.,59025
11805,3213166356.jpg,Baby in a lavender onesie lying on a pastel green blanket on a couch crying.,59026
11805,3213166356.jpg,A baby wearing a purple outfit and laying on a green blanket is crying.,59027
11805,3213166356.jpg,A baby in a white and light purple outfit crying.,59028
11805,3213166356.jpg,Baby in a purple onesie crying.,59029
9429,2914936417.jpg,A man in a black shirt does laundry while two other people watch while eating yogurt.,47145
9429,2914936417.jpg,A group of people put laundry detergent into a top loading washer.,47146
9429,2914936417.jpg,Two men look on as a third puts laundry detergent in a washer.,47147
9429,2914936417.jpg,Three people standing in front of a laundry washing machine.,47148
9429,2914936417.jpg,A group of brown-haired teenagers doing laundry.,47149
28171,6620547703.jpg,"Two women are standing on boards, floating on the water and paddling themselves with a third person in the background",140855
28171,6620547703.jpg,A man and a woman are paddling boards in a large body of water.,140856
28171,6620547703.jpg,Man and woman rowing on surfboards third rower in distance.,140857
28171,6620547703.jpg,Couple slowly propelling on boards in the harbor.,140858
28171,6620547703.jpg,Two people Kayaking on the huge open water.,140859
17253,397547349.jpg,A man walking a small white and a big white dog on leashes.,86265
17253,397547349.jpg,A man walking down a sidewalk with 2 dogs on leashes.,86266
17253,397547349.jpg,A man walks two dogs on leashes down the street,86267
17253,397547349.jpg,A man walking two dogs down a street.,86268
17253,397547349.jpg,A man walks two dogs in the city.,86269
13735,3442622076.jpg,A man in a sports jacket with longish brown hair and glasses is getting the attention of several photographers.,68675
13735,3442622076.jpg,A guy with glasses and a beard in a suit is surrounded by photographers.,68676
13735,3442622076.jpg,The man surrounded by photographers is wearing a gray suit and glasses.,68677
13735,3442622076.jpg,A man in glasses speaks as men holding cameras look at him.,68678
13735,3442622076.jpg,A man in a suit is surrounded by photographers.,68679
534,1179086155.jpg,"A man, a woman and a little girl stand on the beach by the water's edge dressed in formal attire suitable for a wedding.",2670
534,1179086155.jpg,"Couple, man and woman, with little girl all of them dressed in wedding apparel while standing along shoreline.",2671
534,1179086155.jpg,"A man, woman and little girl standing on the beach in dress clothing.",2672
534,1179086155.jpg,"Formal dressed man, woman and child standing on a beach.",2673
534,1179086155.jpg,Family on beach looking at the ocean after a wedding.,2674
10874,3101378069.jpg,Person in pointed hat and face covered with green scarf poling boatload of stuff through water,54370
10874,3101378069.jpg,"A lady in a pink shirt, green veil and straw hat rowing a boat with packages in it.",54371
10874,3101378069.jpg,An Asian woman rows a boat loaded with supplies.,54372
10874,3101378069.jpg,A man piloting a boat with goods in the back.,54373
10874,3101378069.jpg,A lady rows a canoe filled with things.,54374
18582,4323644214.jpg,A sports match is taking place between one team wearing the colors red and white and another team sporting the colors black and blue.,92910
18582,4323644214.jpg,"A group of soccer players on a field, one team wearing black and blue uniforms, the other, red and white.",92911
18582,4323644214.jpg,The black shirted team are celebrating with one another.,92912
18582,4323644214.jpg,A group of soccer players are celebrating on the field.,92913
18582,4323644214.jpg,A soccer team celebrates.,92914
10075,3003936696.jpg,An old woman in a green and blue plaid shirt is standing on a crowded sidewalk smiling.,50375
10075,3003936696.jpg,"An elderly woman wearing a striped hat, sunglasses, scarf, and blue plaid shirt.",50376
10075,3003936696.jpg,An elderly woman wearing sunglasses stands and looks at something.,50377
10075,3003936696.jpg,An old woman in a blue plaid shirt at an event.,50378
10075,3003936696.jpg,A old woman waits in a park.,50379
19290,4452186556.jpg,"A strange ""cafe express"" sign on a brick wall with a man walking in the background.",96450
19290,4452186556.jpg,There is a CAFE EXPRESS sign with graffiti hanging on the side of a brick wall.,96451
19290,4452186556.jpg,An abandoned 'Cafe Express' sign is now covered in graffiti.,96452
19290,4452186556.jpg,There is graffiti all over a yellow cafe express sign.,96453
19290,4452186556.jpg,""" Cafe Express "" sign covered in graffiti.",96454
16422,3790755587.jpg,A young girl bends down to her green pail which she is using to mop the tile floor.,82110
16422,3790755587.jpg,A small girl in a purple jacket is holding a mop and peering into a bucket.,82111
16422,3790755587.jpg,"A young girl, wearing a purple jacket, is holding a bucket and a mop.",82112
16422,3790755587.jpg,A young girl is using a mop and bucket on the floors.,82113
16422,3790755587.jpg,A kid trying to mop the floor,82114
1246,1379026456.jpg,A man with headphones on is looking at a computer screen while sitting at a table.,6230
1246,1379026456.jpg,A young man with headphones looking at a Macintosh laptop computer.,6231
1246,1379026456.jpg,A man sits at a table in front of a computer wearing headphones.,6232
1246,1379026456.jpg,A young man is sitting at a table with a laptop and earphones.,6233
1246,1379026456.jpg,Man sitting with headphones at a laptop.,6234
27091,5897843552.jpg,A newlywed couple pose for formal pictures in front of a beautiful water fountain.,135455
27091,5897843552.jpg,A man and a woman are taking a picture in front of a water-based structure.,135456
27091,5897843552.jpg,The two people who are dressed nicely are standing by a fountain.,135457
27091,5897843552.jpg,Wedding couple posing in front of water fountain,135458
27091,5897843552.jpg,The couple is taking a picture,135459
18634,4329270860.jpg,Three high school students are in front of their class presenting their project.,93170
18634,4329270860.jpg,A young man holding an orange paper is standing next to a young boy and girl.,93171
18634,4329270860.jpg,Three young kids getting ready for a school presentation.,93172
18634,4329270860.jpg,Three students giving an oral presentation.,93173
18634,4329270860.jpg,A short man is giving a speech.,93174
20000,4538210392.jpg,A man in a white shirt is taking a jog on a paved path which runs through trees and grass.,100000
20000,4538210392.jpg,"A man jogging on a nice park jogging path, surrounded by spring foliage and trees.",100001
20000,4538210392.jpg,A jogger is making his way down a sidewalk on a nature trail.,100002
20000,4538210392.jpg,A man jogging in a trail surrounded by trees and big bushes.,100003
20000,4538210392.jpg,"Man jogging on a trail, through a large forest.",100004
19344,4459396414.jpg,The front of a white limousine approaches a mural-covered wall to which graffiti has been added.,96720
19344,4459396414.jpg,A limo driving down a street in a graffiti-laden neighborhood.,96721
19344,4459396414.jpg,A limo driving by a spray painted wall of a building.,96722
19344,4459396414.jpg,A white car is parked by a wall with graffiti.,96723
19344,4459396414.jpg,White limo driving in urban area.,96724
9169,2883749170.jpg,Here is a picture of a construction crew getting ready to go to work on a skyscraper.,45845
9169,2883749170.jpg,A group of construction workers walk past a building under construction.,45846
9169,2883749170.jpg,A crew of construction workers stand in green vests before a building.,45847
9169,2883749170.jpg,There is a group of people standing in a construction site.,45848
9169,2883749170.jpg,Cranes work on the frame of a building under construction.,45849
24080,4891182729.jpg,A young man with glasses wearing a white t-shirt and dark pants wipes his nose with his left hand.,120400
24080,4891182729.jpg,"A young, well dressed man, in glasses rubs his nose on an over-the-street walkway.",120401
24080,4891182729.jpg,A young boy with glasses is covering his nose and mouth with his hand on a bridge.,120402
24080,4891182729.jpg,An african american boy is standing in a caged area with his hand up to his face.,120403
24080,4891182729.jpg,A black man is on a bridge.,120404
1368,1409801982.jpg,A man in his white shirt uniform is standing next to a table with a basket of fruits as he talks to a lady.,6840
1368,1409801982.jpg,A chef in white talks to guests about various tomato varieties over a display table of tomatoes and sauces.,6841
1368,1409801982.jpg,A woman inspects a variety of fruits and vegetables on a small table.,6842
1368,1409801982.jpg,A chef explains different varieties of Tomatoes to consumers.,6843
1368,1409801982.jpg,A man in a white chef's jacket presenting tomatoes.,6844
15960,3711344791.jpg,A man wearing an orange shirt and orange hard hat is working on something high above other buildings and a street below.,79800
15960,3711344791.jpg,A man in an orange shirt and hard hat is hanging outside of a building.,79801
15960,3711344791.jpg,A worker hangs off of a tall building overlooking traffic below.,79802
15960,3711344791.jpg,A worker does his duty high above buildings and the street.,79803
15960,3711344791.jpg,A man in a orange helmet on building.,79804
13823,3454754632.jpg,A little girl is wearing a winter coat and holding a stuffed animal in one hand.,69115
13823,3454754632.jpg,A little girl in a fleecy jacket holds a stuffed animal and smiles.,69116
13823,3454754632.jpg,A little girl in a white jacket holding a piglet toy.,69117
13823,3454754632.jpg,A baby clutching a stuffed animal is smiling.,69118
13823,3454754632.jpg,A young girl holding a stuffed pig smiles.,69119
25288,50158447.jpg,"Three men, a woman, and a baby eat at a table with a red tablecloth outside.",126440
25288,50158447.jpg,People sit around a table with a red tablecloth that has food on it.,126441
25288,50158447.jpg,"A group of people are at an outdoor table, sharing a meal.",126442
25288,50158447.jpg,A man holds up a plate with food at a park lunch.,126443
25288,50158447.jpg,A man in a blue shirt passing a plate of food.,126444
4216,224369028.jpg,The little girl in a white dress is standing in front of the large park fountain.,21080
4216,224369028.jpg,A young in a white dress standing in front of a fence and fountain.,21081
4216,224369028.jpg,A young blond girl standing in front of a large fenced in fountain,21082
4216,224369028.jpg,A little blond girl is standing in front of a water fountain.,21083
4216,224369028.jpg,A young girl standing in front of a fountain,21084
14131,3490613884.jpg,The man in the dark maroon shirt is kicking something.,70655
14131,3490613884.jpg,An Asian man wearing black pants is kicking a toy.,70656
14131,3490613884.jpg,An Asian man is kicking something to someone.,70657
14131,3490613884.jpg,Old guy playing game on the street.,70658
14131,3490613884.jpg,An older man is kicking an object.,70659
12120,3249278583.jpg,A team of dogs pulls a sleigh holding two people across the snow.,60600
12120,3249278583.jpg,A dog sled with two passengers travelling through the snow.,60601
12120,3249278583.jpg,Two people on a sled pulled by a team of dogs.,60602
12120,3249278583.jpg,Two people are on a sled pulled by many dogs.,60603
12120,3249278583.jpg,A complete dog sled team in motion.,60604
17383,400946967.jpg,"Young muscular African American man, cleaning a fish, shirtless.",86915
17383,400946967.jpg,"Hard at work, this teenage boy is handling a fish on the beach.",86916
17383,400946967.jpg,A young black man is preparing to filet a large fish on a beach.,86917
17383,400946967.jpg,A shirtless man works on preparing a fish in a sandy area.,86918
17383,400946967.jpg,Man cleaning and gutting a fish.,86919
1816,151853044.jpg,A person with a green long-sleeved shirt and jeans welding a metal object.,9080
1816,151853044.jpg,A man wearing a green jacket welding a large piece of metal.,9081
1816,151853044.jpg,A man in a green shirt and blue jeans is welding.,9082
1816,151853044.jpg,A technician welding metal on a canister.,9083
1816,151853044.jpg,A man working with a welding tool.,9084
741,1251716308.jpg,A person with short hair and a scarf plays a strange-shaped instrument with a bow.,3705
741,1251716308.jpg,Woman with a brown shall playing an instrument in front of a large image.,3706
741,1251716308.jpg,A woman wearing a scarf is playing an electric cello.,3707
741,1251716308.jpg,A woman in black is playing a Cello type instrument.,3708
741,1251716308.jpg,The lady wearing a black top is playing the cello.,3709
9542,2929188436.jpg,A Hispanic woman works to organize different green vegetables in a marketplace.,47710
9542,2929188436.jpg,Woman in ethnic dress sorting lettuce at a farmer's market.,47711
9542,2929188436.jpg,A woman prepares lettuce for sale at a street market.,47712
9542,2929188436.jpg,A woman in a market sorting the lettuce.,47713
9542,2929188436.jpg,A woman organizing lettuce in a market.,47714
25939,530170010.jpg,"A man wearing a black shirt, jeans, and skate shoes is jumping near a pond.",129695
