imgid,filename,caption,sentid
27407,611349356.jpg,"A player in an orange shirt and shorts waves to the crowd from an athletic field, while cameramen follow a man in a suit across the field.",137035
27407,611349356.jpg,A man wearing an orange outfit and a moose hat is walking off of a green field with officials and a cameraman behind him.,137036
27407,611349356.jpg,A photo taken from the stands at a sporting event of a man waving and a man with a moose hat.,137037
27407,611349356.jpg,An important man with his crew walking on the field at a sporting event.,137038
27407,611349356.jpg,"Five people walk across a sport field, one man is wearing a moose hat.",137039
13225,3379896474.jpg,"A person with long, blond-hair wearing a bandanna drinks from a beer bottle while standing in front of window blinds.",66125
13225,3379896474.jpg,A white male with blond-hair is drinking beer.,66126
13225,3379896474.jpg,A man with long hair is drinking a beer.,66127
13225,3379896474.jpg,A man drinking out of a glass bottle.,66128
13225,3379896474.jpg,A man is drinking a beer.,66129
2710,1928789813.jpg,"An intimate setting with low lighting, draped doors and tables with small groups of men and women smiling and drinking.",13550
2710,1928789813.jpg,A group of people having conversations at a restaurant.,13551
2710,1928789813.jpg,A group of people having a drink and conversation.,13552
2710,1928789813.jpg,People are gathered around tables in a restaurant.,13553
2710,1928789813.jpg,A small group has gathered for dinner at a cafe.,13554
20010,4540719607.jpg,A man in a blue shirt is looking to the left while many people are in the background.,100050
20010,4540719607.jpg,A Woman and a man are having a conversation in the doorway.,100051
20010,4540719607.jpg,A man in a large crowd converses with his friends.,100052
20010,4540719607.jpg,A fair of some type with mostly guys in the photo.,100053
20010,4540719607.jpg,Many people attending a seminar.,100054
19284,4451503026.jpg,Two very young children stand on the opposite side of the fence from a black and white goat.,96420
19284,4451503026.jpg,"The brothers, one 2 and one 10, love the petting zoo, especially the Billy-Goat.",96421
19284,4451503026.jpg,A man and a young boy are outside of a goat's pin.,96422
19284,4451503026.jpg,A goat is looking at two boys just outside its pen.,96423
19284,4451503026.jpg,Two boys near a goat in a petting zoo.,96424
7816,2705103785.jpg,A man wearing a dark shirt and a girl wearing a dark tank top are standing next to an elderly lady seated in a wheelchair.,39080
7816,2705103785.jpg,"2 people stand up wearing black at an old persons home, while some onlookers sit in wheelchairs nearby.",39081
7816,2705103785.jpg,A young man and woman interact with an elderly woman in a wheelchair.,39082
7816,2705103785.jpg,Two teenagers interacting with the elder population.,39083
7816,2705103785.jpg,A group of young people working with the elderly.,39084
19837,4517707781.jpg,"A man in a leather jacket, a blue shirt, khaki pants and sunglasses listens to headphones outside a Bed Bath &amp; Beyond.",99185
19837,4517707781.jpg,A man walks past a bed bath and beyond listening to his iPod or iPhone wearing a leather jacket and blue sunglasses.,99186
19837,4517707781.jpg,A man with sunglasses and earphones is on a city street holding an mp3 player in his hand.,99187
19837,4517707781.jpg,A blond man in a brown leather jacket is listening to music.,99188
19837,4517707781.jpg,A man with a leather jacket listening to music.,99189
2883,200771289.jpg,Two men in black bulletproof vests watch something taking place to the right of the picture.,14415
2883,200771289.jpg,Two men in bullet proof vests watch over a crowd by some white tents.,14416
2883,200771289.jpg,Men wearing sunglasses with their backs turned to the camera.,14417
2883,200771289.jpg,The backs of two men wearing backpacks near some tents.,14418
2883,200771289.jpg,Two men in black outfits have backpacks.,14419
9322,2900213085.jpg,A crowd of people casually dressed are watching a band with two members.,46610
9322,2900213085.jpg,A lot of people are listening to a man with a microphone.,46611
9322,2900213085.jpg,A group of people are at a rock concert.,46612
9322,2900213085.jpg,People dancing to music at a concert.,46613
9322,2900213085.jpg,People are dancing at a party.,46614
12762,333031366.jpg,A dog is walking through the water carrying a large stick in its mouth.,63810
12762,333031366.jpg,"Black and white dog outdoors in muddy water, with stick in mouth.",63811
12762,333031366.jpg,A dog is in some water with a tree branch in its mouth.,63812
12762,333031366.jpg,A dog is plling a very large branch out of the water.,63813
12762,333031366.jpg,A black and white dog with a stick is in muddy water.,63814
10337,3033210806.jpg,An older lady dressed in winter clothes looks out over a white balcony.,51685
10337,3033210806.jpg,Closeup of a lady in a coat and a purple scarf sitting on a blue chair,51686
10337,3033210806.jpg,The elderly person enjoys sitting on the deck on cold but sunny day.,51687
10337,3033210806.jpg,A woman in a maroon scarf sits and looks out over a white rail.,51688
10337,3033210806.jpg,A woman in a coat and scarf behind a white railing.,51689
19783,4511584046.jpg,An older woman in a brown sweater removes her glasses while three other people in front of a red wall converse.,98915
19783,4511584046.jpg,Family gathered together in a house enjoying each other company.,98916
19783,4511584046.jpg,Three women and a man around a table as if having a meeting.,98917
19783,4511584046.jpg,A woman in a brown sweater adjusts her glasses.,98918
19783,4511584046.jpg,Woman adjusting her eyeglasses.,98919
18719,43499667.jpg,A shirtless man is holding a welding mask and standing next to a large green metal box.,93595
18719,43499667.jpg,A man with black hair and gray pants is standing holding a helmet and looks very dirty.,93596
18719,43499667.jpg,A man with no shirt is wearing gloves and holding a mask.,93597
18719,43499667.jpg,The shirtless wielder putting on his mask.,93598
18719,43499667.jpg,A shirtless man is holding a face mask.,93599
4021,2215331791.jpg,A woman bends over to hug a young child in a pink coat wearing a hat.,20105
4021,2215331791.jpg,A woman in a black coat hugs a small child on the sidewalk.,20106
4021,2215331791.jpg,A mother is reaching down for her child on a sidewalk.,20107
4021,2215331791.jpg,Woman in black jacket hugs her baby on the street.,20108
4021,2215331791.jpg,A woman kissing a child in the middle of the street,20109
16030,3718892835.jpg,A boy wearing a helmet flips up his scooter as he skates between orange cones.,80150
16030,3718892835.jpg,A person wearing a helmet begins to fall from a silver scooter.,80151
16030,3718892835.jpg,A boy falls off of his scooter during an obstacle course.,80152
16030,3718892835.jpg,"This person is falling off a scooter, in a parking lot.",80153
16030,3718892835.jpg,A woman is about to fall off a scooter.,80154
9684,2944619397.jpg,A man in boots holding a hard hat is running on a street.,48420
9684,2944619397.jpg,A man carrying a hard hat is running down the street.,48421
9684,2944619397.jpg,A man holding a white helmet is running on a street.,48422
9684,2944619397.jpg,A man holding a hard hat runs across a street.,48423
9684,2944619397.jpg,A man holding a white hard hat running.,48424
3790,2183123018.jpg,Three men are wearing safety yellow jackets and hard hats on the sight of a construction project; one is in a hole and the other two are looking at the man standing in the hole.,18950
3790,2183123018.jpg,"Three men wearing yellow are standing among roadside construction, one of the men is in a hole.",18951
3790,2183123018.jpg,Three men are working on a road wearing hard hats and bright yellow construction gear.,18952
3790,2183123018.jpg,Three men wearing green uniforms are working on a road canal.,18953
3790,2183123018.jpg,Three construction workers working behind an orange fence.,18954
27585,6204719881.jpg,"In the foreground, a soccer player wearing orange and black moves to intercept two players wearing white uniforms as they run towards the camera in pursuit of the soccer ball while in the background a man in a blue soccer uniform looks on.",137925
27585,6204719881.jpg,"Four men are playing soccer, two in white jerseys, one in a red jersey and a goalie in the background.",137926
27585,6204719881.jpg,"Three people, two in white, one in red and black, are playing soccer.",137927
27585,6204719881.jpg,Three men competing in a soccer game on a soccer field.,137928
27585,6204719881.jpg,A group of men playing soccer.,137929
1629,1466307485.jpg,A man in an orange vest trying to pull a vehicle which is attached to another vehicle out of a rocky area.,8145
1629,1466307485.jpg,A man in an orange vest leans over a pickup truck.,8146
1629,1466307485.jpg,A group of people pull a jeep stuck on a rock.,8147
1629,1466307485.jpg,The white truck is stuck on the large rocks.,8148
1629,1466307485.jpg,A person in a safety vest pushing a truck.,8149
29020,7078369637.jpg,"Two asian band members, a female vocalist with reddish hair and a black leather vest, and a male guitarist with a old west-style black, red, and white shirt and a red scarf perform.",145100
29020,7078369637.jpg,"A young asian man and woman stand open-mouthed in front of microphones, they are dressed in rockabilly style and the man has a blue guitar",145101
29020,7078369637.jpg,A man in black holding a guitar and a woman in a black vest are singing into microphones.,145102
29020,7078369637.jpg,A lady speaking into a microphone with a man holding a guitar next to her.,145103
29020,7078369637.jpg,A woman is singing into an old style microphone accompanied by a man.,145104
10343,3033724533.jpg,A small black and white dog and a larger tan one are checking each other out at the waters edge.,51715
10343,3033724533.jpg,A small black and white dog is looking at another brown dog.,51716
10343,3033724533.jpg,A woman walking her dog at the lake.,51717
10343,3033724533.jpg,Two dogs are looking at each other.,51718
10343,3033724533.jpg,Two dogs meeting on the beach.,51719
449,114722877.jpg,"A man wearing a blue shirt, standing on the railroad is taking picture of the bridge.",2245
449,114722877.jpg,A man standing on a railroad track taking a picture of the water between two bridges.,2246
449,114722877.jpg,A man standing on a railroad track looking through his binoculars at a river.,2247
449,114722877.jpg,A woman is taking a photo of a bridge while standing on the train tracks.,2248
449,114722877.jpg,A person standing on railroad tracks in front of two bridges.,2249
21506,4688039001.jpg,A white man with short brown hair and wearing a baggy white shirt and baggy old jeans is playing a saxophone.,107530
21506,4688039001.jpg,A man in a white shirt is playing a saxophone on a stage.,107531
21506,4688039001.jpg,A man with his baggage playing saxophone on the street.,107532
21506,4688039001.jpg,A musician is playing a saxophone on a sidewalk.,107533
21506,4688039001.jpg,A man standing and playing the saxophone.,107534
23507,4846136279.jpg,"A group of people standing on the embankment of a rocky dirt road, waving the flag of Israel.",117535
23507,4846136279.jpg,A group of Jewish people waving flags in order to celebrate their religion.,117536
23507,4846136279.jpg,Several people are waving Israeli flags in a desolate environment.,117537
23507,4846136279.jpg,People are standing outside holding two large Israeli flags.,117538
23507,4846136279.jpg,Seven Israeli males wave flags along a roadside.,117539
526,117430422.jpg,A group of people walk on the sidewalk outside of an AMC movie theater.,2630
526,117430422.jpg,A group of people walking on a street in front of an AMC building.,2631
526,117430422.jpg,A man in a white shirt and another man in a green pant walking.,2632
526,117430422.jpg,There are people walking on the sidewalk on a beautiful day.,2633
526,117430422.jpg,Men and women walking down the sidewalk.,2634
3233,2087332880.jpg,"People on each side of the street are waiting for the streetlight to change, so they can cross.",16165
3233,2087332880.jpg,Woman and a man standing across street from each other at a crosswalk.,16166
3233,2087332880.jpg,Men at opposite ends of the street waiting to cross.,16167
3233,2087332880.jpg,2 man standing next to a crossing site,16168
3233,2087332880.jpg,Two people about to cross a street.,16169
14472,3529333786.jpg,Male wearing brown shorts and black t-shirt in his bedroom with his feet on the desk talking on the phone.,72360
14472,3529333786.jpg,A man lounges in a chair while viewing a lava lamp and computer screen.,72361
14472,3529333786.jpg,The man in the black shirt is relaxing at a desk.,72362
14472,3529333786.jpg,A man sitting at his desk with empty soda cans.,72363
14472,3529333786.jpg,A young man relaxes at his computer desk.,72364
4050,2219301968.jpg,A small child playing with a toy oven in a mock kitchen at home.,20250
4050,2219301968.jpg,A toddler is opening the oven door of a pink play kitchen set.,20251
4050,2219301968.jpg,A child plays with a pink kitchen set that is child-sized.,20252
4050,2219301968.jpg,A young girl plays in her pink toy kitchen.,20253
4050,2219301968.jpg,A little girl playing with kitchen toys.,20254
28961,7036326155.jpg,Four motocross racers fly over the off-road dirt ramp during a competition.,144805
28961,7036326155.jpg,Four motorcycle riders are jumping over a dirt hill in a meadow.,144806
28961,7036326155.jpg,Four dirt bike racers racing in sandy dunes going fast.,144807
28961,7036326155.jpg,Four people on dirt bikes are driving over a dirt hill.,144808
28961,7036326155.jpg,Motocross Riders racing to the finish line.,144809
27686,62525206.jpg,Two men are sitting on a white couch in a white room using separate laptops.,138430
27686,62525206.jpg,Two men in black shirts are sitting on a white sofa and working on laptops.,138431
27686,62525206.jpg,Two men on a couch are using laptop computers in a white room.,138432
27686,62525206.jpg,Two men on their laptops not talking to each other.,138433
27686,62525206.jpg,Two men working on two laptops.,138434
1430,1420461308.jpg,A group of five young people are sitting and relaxing on some stairs.,7150
1430,1420461308.jpg,Teenagers wearing jeans and sweatshirts are sitting on steps.,7151
1430,1420461308.jpg,Five teenagers sitting on concrete steps.,7152
1430,1420461308.jpg,People are sitting and lying on steps.,7153
1430,1420461308.jpg,A group of youths sit on a staircase.,7154
6588,254119388.jpg,A young man wearing a striped shirt and blue jeans is laying down on a basketball court.,32940
6588,254119388.jpg,Three young males sitting on a basketball court at night,32941
6588,254119388.jpg,Three boys lounge on an outdoor basketball court.,32942
6588,254119388.jpg,Three boys sit on a wet basketball court.,32943
6588,254119388.jpg,Three guys relaxing on basketball court.,32944
8380,2774430374.jpg,"A little boy holds a bat waiting for the pitch on a tiled outdoor area wearing a red shirt, white shorts, and blue flip-flops that are too big for him.",41900
8380,2774430374.jpg,A little boy playing baseball outside wearing flip-flops.,41901
8380,2774430374.jpg,A small boy wearing a red shirt swinging a baseball bat,41902
8380,2774430374.jpg,A young boy gets ready to swing his baseball bat.,41903
8380,2774430374.jpg,A little boy preparing to hit a baseball,41904
27530,618292739.jpg,A woman in tight jeans and a long-sleeved top in front of a line of yellow flowers and a slightly cloudy skyline.,137650
27530,618292739.jpg,Woman with long hair walking in a field of grass and goldenrod.,137651
27530,618292739.jpg,A girl is running towards a field of tall flowers.,137652
27530,618292739.jpg,A woman with long hair walking through a meadow,137653
27530,618292739.jpg,Girl walking in field with yellow flowers,137654
20572,460350019.jpg,A woman plays tug-of-war with her black dog in a brown landscape surrounded by trees.,102860
20572,460350019.jpg,A dog is pulling on one end of a rope and a girl is pulling on the other.,102861
20572,460350019.jpg,A black dog and a woman in a red shirt playing tug-of-war.,102862
20572,460350019.jpg,A woman plays with her rottweiler dog outside.,102863
20572,460350019.jpg,A woman and a dog playing outside,102864
14730,3559374748.jpg,The blue and gray vehicle is racing through the gravel.,73650
14730,3559374748.jpg,A person is in a race car on a track with a lot debri.,73651
14730,3559374748.jpg,A race car driver is driving his car through the mud.,73652
14730,3559374748.jpg,A blue and gray race car driving on a dirt track.,73653
14730,3559374748.jpg,A person driving a drag racer on dirt.,73654
5673,2429466917.jpg,"A man, dressed in black, sits while a female dances at his side.",28365
5673,2429466917.jpg,Older man and woman are in costume on stage during a performance.,28366
5673,2429466917.jpg,A woman giving a man in a chair a belly dance or a lap dance.,28367
5673,2429466917.jpg,A scantily clad woman dances around a seated man.,28368
5673,2429466917.jpg,Nightclub dancer showing her moves.,28369
4067,2222559267.jpg,A man in a black jacket is holding a little girl's hand while walking down the city street,20335
4067,2222559267.jpg,The man in the black jacket is holding the little girl's hand as they pass a yellow sign.,20336
4067,2222559267.jpg,A man and little girl walk next to a sign about crime.,20337
4067,2222559267.jpg,A man and girl hold hands walking down the street.,20338
4067,2222559267.jpg,A man and a little girl walking down the street.,20339
15786,3690107455.jpg,A woman is climbing a rocky hill overshadowed by a partly cloudy sky.,78930
15786,3690107455.jpg,Woman in black sports bra and shorts standing on an rocky elevation.,78931
15786,3690107455.jpg,A woman walks across a large rock.,78932
15786,3690107455.jpg,A woman nears a cliff's edge.,78933
15786,3690107455.jpg,Woman walking on the rocks.,78934
5861,2450299735.jpg,A little girl in a white shirt sliding down a green slide splashing into a blue baby pool.,29305
5861,2450299735.jpg,A child slides down a slide and into the water.,29306
5861,2450299735.jpg,A little girl splashes in a pool of water.,29307
5861,2450299735.jpg,Little girl slides down in the pool.,29308
5861,2450299735.jpg,A girl sliding into a pool,29309
23871,4871515558.jpg,A young woman about to take a drink from her beverage while sitting in front of flowers.,119355
23871,4871515558.jpg,A young lady sits in front of Begonias and Dusty Miller twisting open a bottled drink.,119356
23871,4871515558.jpg,A young girl in a pink tank top is holding her drink and staring at the camera.,119357
23871,4871515558.jpg,A young lady is sitting in a floral setting with a sports drink in hand.,119358
23871,4871515558.jpg,Girl in pink shirt posing in the garden.,119359
8441,2782247529.jpg,A girl in a striped black and white sweater holds on to her friend who is bent over wearing a hooded black sweater and torn blue jeans.,42205
8441,2782247529.jpg,Three people are getting their picture taking as one is bent over.,42206
8441,2782247529.jpg,3 girls imitating a sexual position at a party,42207
8441,2782247529.jpg,People are at a party and holding drinks.,42208
8441,2782247529.jpg,A few girls dancing and having fun.,42209
5566,2419569803.jpg,A blond woman wearing a pink tank top is singing into a microphone with musicians in the background at a venue with a brick wall.,27830
5566,2419569803.jpg,A woman with blond-hair and wearing a pink top is singing in a club.,27831
5566,2419569803.jpg,A blond lady in a pink shirt is singing in front of a brick wall.,27832
5566,2419569803.jpg,A woman in a pink shirt sings at Paul Colby's The Bitter End.,27833
5566,2419569803.jpg,Women holding microphone singing in bar.,27834
26083,5364849864.jpg,"Players from two hockey teams, one in black jerseys and one in white, fight over a puck on an ice rink as a referee and audience look on.",130415
26083,5364849864.jpg,A hockey player in a black jersey is going after the puck while being surrounded by hockey players in white jerseys.,130416
26083,5364849864.jpg,A hockey played wearing a black jersey is surrounded by hockey players with white jerseys.,130417
26083,5364849864.jpg,A Hockey game features the white team against the black team.,130418
26083,5364849864.jpg,Boston Bruins and Pittsburgh Penguins playing ice hockey.,130419
29628,7558565322.jpg,"A band made up of a guitarist, bass guitarist, drummer, and female vocalist performs at a well lit venue.",148140
29628,7558565322.jpg,A woman is singing in a band with two men playing guitars and a man playing drums.,148141
29628,7558565322.jpg,"A four person band, one female and three males are performing on a stage.",148142
29628,7558565322.jpg,A band consisting of one female and three males plays during the day.,148143
29628,7558565322.jpg,The band performs on a naturally lit stage.,148144
3620,2147866213.jpg,A man wearing glasses and with a beer in his left hand and his dog in his right hand being seated in a love seat.,18100
3620,2147866213.jpg,A man wearing glasses is seated holding a small dog on a leash and a long neck bottle,18101
3620,2147866213.jpg,A man holds a dog and a beer while sitting in a floral armchair.,18102
3620,2147866213.jpg,A man is sitting in a chair with his dog and a beer in hand.,18103
3620,2147866213.jpg,A man is sitting with his brown and white dog.,18104
15233,3620715620.jpg,"A man sitting on a curb wearing a blue vest and red hat, facing away from the camera.",76165
15233,3620715620.jpg,A man in a red hat and blue shirt sits on the curb next to a tree.,76166
15233,3620715620.jpg,"A man is sitting on a curb by a tree, just outside of a building.",76167
15233,3620715620.jpg,A tree limb has fallen across the sidewalk near the pavilion.,76168
15233,3620715620.jpg,A man is outside sitting next to a tree and bushes.,76169
13233,3380643902.jpg,A skateboarding boy touches his hands to the ground with a long hill in the background.,66165
13233,3380643902.jpg,"Boy skateboarding on residential street, falling farward with hands on the ground.",66166
13233,3380643902.jpg,A man wearing a blue and black striped shirt skateboarding down a steap street,66167
13233,3380643902.jpg,The skateboarder is turning around while holding onto the ground.,66168
13233,3380643902.jpg,A longboarder catches himself before hitting the ground.,66169
28281,6739641349.jpg,A woman in a blue hat and gray sweatshirt sits with a dark-haired female doctor while she has an IV in her hand.,141405
28281,6739641349.jpg,A woman wearing a sweatshirt and cap chats with a healthcare provider while receiving intravenous medicine.,141406
28281,6739641349.jpg,The doctor is talking to the patient who is hooked up and receiving medication.,141407
28281,6739641349.jpg,A female doctor is talking to an elderly patient having tests run.,141408
28281,6739641349.jpg,A doctor is talking with a patient.,141409
19023,4427058951.jpg,A man who is riding a wild horse in the rodeo is very near to falling off.,95115
19023,4427058951.jpg,A cowboy on a bucking bronco in the process of being thrown off the back.,95116
19023,4427058951.jpg,A man is about to fall off his horse in a rodeo contest.,95117
19023,4427058951.jpg,A bucking bronco causes a rodeo rider to lose his grip.,95118
19023,4427058951.jpg,A man doing rodeo riding.,95119
28690,6926577156.jpg,"Intense basketball game while Los Angeles player dressed in red reaches for the hoop while the other team, wearing a white uniform, and fans look intently on.",143450
28690,6926577156.jpg,"A basketball game is occurring, and three men in white jerseys are watching a man in a red, Los Angeles jersey dunk the basketball.",143451
28690,6926577156.jpg,Basketball player attempts to dunk the basketball while being surrounded by three members of the opposing team.,143452
28690,6926577156.jpg,"Blake Griffin, of the Los Angles Clippers dunking over a Minnesota Grizzles player.",143453
28690,6926577156.jpg,A basketball player is making a jamming the ball in the basket,143454
10283,3027581993.jpg,"A person who is standing next to a motorcycle and waving in front of a small building, is dressed in pants, a jacket and a red scarf covering most of the face.",51415
10283,3027581993.jpg,"A person trying to disguise his face with a red scarf, standing next to a motorcycle holding his hand up, outside of a small grocer.",51416
10283,3027581993.jpg,A person wearing a red scarf and a black jacket is standing in front of a small roadside shop next to a motorcycle and waving.,51417
10283,3027581993.jpg,A young man standing next to his motorcycle in a poor side of town waving to camera.,51418
10283,3027581993.jpg,The man on the side of the road in his black jacket waves as we pass.,51419
19282,4451427540.jpg,A girl is drying herself with a red-blue towel on a deck after swimming.,96410
19282,4451427540.jpg,A woman who just got out of a pool and has a red and blue towel on.,96411
19282,4451427540.jpg,Young woman wrapped in blue and red towel after swimming.,96412
19282,4451427540.jpg,Girl who was swimming dries off in a red and blue towel,96413
19282,4451427540.jpg,A girl is toweling herself on a deck at the beach.,96414
8853,2842439618.jpg,A surfer in a black wetsuit catching a wave while another one tries to catch up with him.,44265
8853,2842439618.jpg,One surfer rides a wave while another surfer paddles at the base of the wave.,44266
8853,2842439618.jpg,A person is surfing on a wave while another person heads towards it.,44267
8853,2842439618.jpg,Someone is surfing along a wave with someone else swimming nearby.,44268
8853,2842439618.jpg,A person is standing on a surfboard and riding down a large wave.,44269
24946,4963233252.jpg,A man standing next to lots of vegetables with a woman in the background.,124730
24946,4963233252.jpg,An Asian man prepares his produce at his stand for the daily market.,124731
24946,4963233252.jpg,A man picking exotic fruits from an open-air market.,124732
24946,4963233252.jpg,An elderly man examines a display of fruit.,124733
24946,4963233252.jpg,A man and a woman at a marketplace.,124734
16708,3847186406.jpg,"There is one man in the foreground with a hammer, another is in the background, possibly doing the same work as the man in the foreground.",83540
16708,3847186406.jpg,Old man in third world country squats while working with a large hammer.,83541
16708,3847186406.jpg,A man kneels down to hammer rock outside in the sun.,83542
16708,3847186406.jpg,Two people are working outside in the sun.,83543
16708,3847186406.jpg,Elderly man bends down to hammer.,83544
11003,3118273741.jpg,A dirty dog is lying on the pavement in a building with a green wall.,55015
11003,3118273741.jpg,A dog takes a nap in the middle of a busy alley.,55016
11003,3118273741.jpg,A sheep on the floor of an industrial building.,55017
11003,3118273741.jpg,There is a sheep lying on the ground.,55018
11003,3118273741.jpg,A dog sleeping in an alley.,55019
3528,2128343049.jpg,A man with a ponytail sitting before an important man with a crown,17640
3528,2128343049.jpg,A man in a yellow outfit is addressing a room of people.,17641
3528,2128343049.jpg,A monk shows visitors one of his possessions.,17642
3528,2128343049.jpg,An older man in yellow holds a figurine.,17643
3528,2128343049.jpg,An old monk inspects a golden relic.,17644
7259,2630507245.jpg,A greyhound dog is running through a turn on a muddy track.,36295
7259,2630507245.jpg,The racing greyhound is running on the racetrack.,36296
7259,2630507245.jpg,The dog with the racing number is in mid-jump,36297
7259,2630507245.jpg,A fast running Greyhound during a race.,36298
7259,2630507245.jpg,Racing Greyhound dog wearing number 8.,36299
22861,479807833.jpg,A man wearing a helmet and safety suit goes uphill over rocks on a dirt bike.,114305
22861,479807833.jpg,A man wearing protective gear riding a dirt bike up a rocky hill.,114306
22861,479807833.jpg,A dirt biker rides up a rocky hill on a motorized dirt bike.,114307
22861,479807833.jpg,A person on a motorcycle going uphill on rocky terrain,114308
22861,479807833.jpg,An off road motorbike climbs a rocky hill.,114309
1416,1417637704.jpg,Two small children pop their heads out of the trunk of a car in cold weather.,7080
1416,1417637704.jpg,Two children with brown hair in a trunk of a car.,7081
1416,1417637704.jpg,Two small children sitting in the trunk of a car.,7082
1416,1417637704.jpg,Two young children sitting in the trunk of a car,7083
1416,1417637704.jpg,Two children peek out.,7084
970,131254736.jpg,Two men near railroad tracks with a caboose coming by.,4850
970,131254736.jpg,Two men are standing beside the train tracks.,4851
970,131254736.jpg,A railroad worker is checking the tracks.,4852
970,131254736.jpg,Two men in orange work on train tracks.,4853
970,131254736.jpg,Two men are working on train tracks.,4854
381,112604461.jpg,Two men work together to attach pieces of wood in a room set up for carpentry.,1905
381,112604461.jpg,Two men are working on a wooden structure in their warehouse.,1906
381,112604461.jpg,Two men are working on a carpentry project with hand tools.,1907
381,112604461.jpg,Two men are working on putting together a wooden frame.,1908
381,112604461.jpg,Two men are building something out of wood.,1909
27580,6201295346.jpg,"Two professional soccer players, one dressed in red top and black shorts, the other in blue top and white shorts, compete for control of ball.",137900
27580,6201295346.jpg,A white man in a blue uniform is pushing away a black man in a red uniform while the two play soccer on a green field.,137901
27580,6201295346.jpg,"Two soccer players, one wearing red and one wearing blue, playing soccer against each other.",137902
27580,6201295346.jpg,The red and blue soccer players are trying to get to the ball first to score a goal.,137903
27580,6201295346.jpg,Two soccer players are competing for the ball during a game.,137904
25464,5090324042.jpg,"This man holds a teddy bear by the nostrils with one hand, and a microphone in the other.",127320
25464,5090324042.jpg,A man speaking into a microphone with his fingers in a teddy bears nose.,127321
25464,5090324042.jpg,A musician is singing on stage in front of a crowd with a stuffed bear.,127322
25464,5090324042.jpg,A rock singer belts out a tune while holding a menacing stuffed bear.,127323
25464,5090324042.jpg,A man is singing on stage with his fingers in a stuffed bear's nose.,127324
20910,4636445159.jpg,A woman looks at her phone while carrying a flowered bag.,104550
20910,4636445159.jpg,A knitted-beret wearing woman on her cellular device.,104551
20910,4636445159.jpg,A woman in an orange scarf holds a white cellphone.,104552
20910,4636445159.jpg,Woman wearing an orange scarf holding a cellphone.,104553
20910,4636445159.jpg,A woman with a large purse checks her phone.,104554
11202,3146533782.jpg,A man and woman dancer are on stage in the middle of a move that involves the woman leaning backward and the man leaning forwards and over her while holding her up.,56010
11202,3146533782.jpg,A man with an open blue shirt is performing a dance move with a woman in purple that entails the woman bending backwards while the man holds her.,56011
11202,3146533782.jpg,"A young man and woman demonstrating a difficult, and compromising dance pose.",56012
11202,3146533782.jpg,A male and a female dancing on a stage.,56013
11202,3146533782.jpg,A couple dancing during a competition.,56014
15749,3684680947.jpg,A girl holding a bag walks down the street in front of the chief justice's office.,78745
15749,3684680947.jpg,A child carrying something in their shirt walks in the rain on the street.,78746
15749,3684680947.jpg,A boy in a red shirt walks down the street through heavy rain.,78747
15749,3684680947.jpg,A boy walks in the rain with tennis balls in his shirt.,78748
15749,3684680947.jpg,A boy in yellow walks down the street.,78749
13691,3437781040.jpg,An ice hockey player in red is challenging the player in white for the puck.,68455
13691,3437781040.jpg,Two hockey players try to get control of the puck as the referee looks on.,68456
13691,3437781040.jpg,The goalie has come out of the goal to steal the puck from the other team.,68457
13691,3437781040.jpg,Two hockey players trying to get the puck.,68458
13691,3437781040.jpg,Two athletes playing in a hockey game.,68459
10962,3111502208.jpg,"A blue uniformed rollerskater is struggling for the lead against a long-haired, tattooed and red uniformed rollerskater.",54810
10962,3111502208.jpg,Two girls are battling it out in a roller derby race with other competitors and the referee behind them.,54811
10962,3111502208.jpg,Two women pushing each other during a rollerskating competition.,54812
10962,3111502208.jpg,Two women in a roller derby bash into each other.,54813
10962,3111502208.jpg,Two women on rollerskates are grappling.,54814
13944,3470711198.jpg,A man with a white shirt holds a water bottle as he looks over a bridge at the water.,69720
13944,3470711198.jpg,A man drinking bottled water stands looking off of a bridge.,69721
13944,3470711198.jpg,A group of people stop on a bridge overlooking a river.,69722
13944,3470711198.jpg,People stop to take in the scenery of the bridge.,69723
13944,3470711198.jpg,Men standing on a bridge over water.,69724
2233,170719224.jpg,A woman in a peach colored shirt walks past a train.,11165
2233,170719224.jpg,People walking on a sidewalk past a parked train.,11166
2233,170719224.jpg,A lot of people are walking near a train.,11167
2233,170719224.jpg,A crowd of people walk next to a train.,11168
2233,170719224.jpg,"People walking at train dock, dock 5.",11169
2277,17314123.jpg,A young boy of Latin American origins wearing shorts and seated on a matte on the ground seems to be unpacking a container of tropical fruits.,11385
2277,17314123.jpg,A child looks up at the photographer as he's cutting lemons and limes.,11386
2277,17314123.jpg,"A cut little boy, looks like he is bagging up veg and fruit.",11387
2277,17314123.jpg,Young man peeling lemon with a knife into a red basket.,11388
2277,17314123.jpg,A young boy going through a vegetable bin.,11389
11102,3131386286.jpg,An elderly woman walks down a path holding two white bags.,55510
11102,3131386286.jpg,A woman carrying plastic bags walks down a scenic path.,55511
11102,3131386286.jpg,There is a lady walking with bag possibly groceries,55512
11102,3131386286.jpg,Someone walking down a path in the woods.,55513
11102,3131386286.jpg,A woman walking home with her groceries.,55514
21076,465129973.jpg,A young boy wearing rubber boots dark shorts and a checkered shirt is lying down sleeping on stacks of yellow metal guard rails.,105380
